[Latitude],[Longitude],[Value]
-50.93,80.00,952
-50.80,80.50,952
-50.77,81.50,952
-51.00,82.41,952
-51.36,83.00,952
-51.98,83.50,952
-52.50,83.54,952
-53.00,83.35,952
-53.35,83.00,952
-53.67,82.50,952
-53.87,82.00,952
-54.00,81.39,952
-54.01,80.50,952
-53.72,79.50,952
-53.41,79.00,952
-53.00,78.66,952
-52.50,78.56,952
-52.00,78.69,952
-51.56,79.00,952
-51.17,79.50,952
-50.93,80.00,952

-64.42,-126.00,952
-64.31,-125.00,952
-64.26,-124.00,952
-64.28,-123.00,952
-64.36,-122.00,952
-64.50,-121.18,952
-64.68,-120.50,952
-65.00,-119.70,952
-65.50,-119.00,952
-66.00,-118.61,952
-66.41,-118.50,952
-67.00,-118.47,952
-67.50,-118.53,952
-68.00,-118.62,952
-68.50,-118.56,952
-69.00,-118.32,952
-69.50,-117.66,952
-69.86,-117.00,952
-70.18,-116.50,952
-70.50,-116.16,952
-71.00,-116.19,952
-71.50,-116.81,952
-71.82,-117.50,952
-72.19,-118.50,952
-72.49,-119.50,952
-72.70,-120.50,952
-72.90,-121.50,952
-73.07,-122.50,952
-73.27,-124.00,952
-73.45,-125.50,952
-73.57,-127.00,952
-73.64,-128.50,952
-73.64,-130.00,952
-73.53,-131.50,952
-73.30,-132.50,952
-73.00,-133.24,952
-72.50,-133.81,952
-72.00,-134.12,952
-71.50,-134.36,952
-71.17,-134.50,952
-70.50,-134.78,952
-70.00,-134.94,952
-69.61,-135.00,952
-69.00,-134.96,952
-68.50,-134.74,952
-68.00,-134.37,952
-67.66,-134.00,952
-67.25,-133.50,952
-66.89,-133.00,952
-66.59,-132.50,952
-66.32,-132.00,952
-66.00,-131.39,952
-65.63,-130.50,952
-65.26,-129.50,952
-65.00,-128.67,952
-64.82,-128.00,952
-64.59,-127.00,952
-64.42,-126.00,952

-64.98,-149.50,952
-64.90,-148.50,952
-65.00,-147.50,952
-65.26,-147.00,952
-66.00,-146.53,952
-66.50,-146.61,952
-67.00,-146.87,952
-67.50,-147.31,952
-68.00,-147.91,952
-68.42,-148.50,952
-68.73,-149.00,952
-69.26,-150.00,952
-69.67,-151.00,952
-70.00,-152.00,952
-70.23,-153.00,952
-70.42,-154.00,952
-70.57,-155.00,952
-70.69,-156.00,952
-70.78,-157.00,952
-70.85,-158.00,952
-70.90,-159.50,952
-70.91,-161.00,952
-70.84,-162.50,952
-70.76,-163.50,952
-70.64,-164.50,952
-70.50,-165.50,952
-70.30,-166.50,952
-70.07,-167.50,952
-69.75,-168.50,952
-69.50,-169.18,952
-69.00,-169.95,952
-68.50,-169.88,952
-68.18,-169.00,952
-68.00,-168.00,952
-67.94,-167.00,952
-67.90,-166.00,952
-67.85,-165.00,952
-67.78,-164.00,952
-67.69,-163.00,952
-67.56,-162.00,952
-67.43,-161.00,952
-67.29,-160.00,952
-67.14,-159.00,952
-67.00,-158.20,952
-66.81,-157.00,952
-66.63,-156.00,952
-66.42,-155.00,952
-66.19,-154.00,952
-66.00,-153.29,952
-65.79,-152.50,952
-65.50,-151.55,952
-65.22,-150.50,952
-65.00,-149.58,952
-64.98,-149.50,952

-50.45,79.50,956
-50.27,80.00,956
-50.17,80.50,956
-50.13,81.50,956
-50.30,82.50,956
-50.47,83.00,956
-50.73,83.50,956
-51.00,83.92,956
-51.50,84.39,956
-52.00,84.62,956
-52.50,84.62,956
-52.86,84.50,956
-53.50,84.07,956
-53.95,83.50,956
-54.21,83.00,956
-54.39,82.50,956
-54.57,81.50,956
-54.57,80.50,956
-54.36,79.50,956
-54.17,79.00,956
-53.86,78.50,956
-53.50,78.11,956
-53.00,77.83,956
-52.50,77.77,956
-52.00,77.88,956
-51.50,78.16,956
-51.12,78.50,956
-50.72,79.00,956
-50.50,79.39,956
-50.45,79.50,956

-61.43,54.50,956
-61.40,55.50,956
-62.00,56.18,956
-62.34,55.50,956
-62.62,54.50,956
-62.70,53.50,956
-62.62,52.50,956
-62.03,52.50,956
-61.67,53.50,956
-61.43,54.50,956

-61.96,41.00,956
-61.81,42.00,956
-61.75,43.00,956
-61.80,44.00,956
-61.93,45.00,956
-62.16,46.00,956
-62.47,47.00,956
-62.78,47.50,956
-63.19,47.50,956
-63.50,47.15,956
-63.75,46.50,956
-64.00,45.92,956
-64.21,45.00,956
-64.41,44.00,956
-64.55,43.00,956
-64.60,42.00,956
-64.57,41.00,956
-64.40,40.00,956
-64.00,39.03,956
-63.50,38.74,956
-63.00,38.86,956
-62.50,39.49,956
-62.10,40.50,956
-61.96,41.00,956

-63.50,-147.50,956
-63.48,-146.50,956
-63.60,-145.50,956
-64.00,-144.50,956
-64.46,-144.00,956
-65.00,-143.66,956
-65.36,-143.50,956
-66.00,-143.26,956
-66.50,-143.12,956
-67.00,-143.01,956
-67.50,-142.91,956
-68.00,-142.81,956
-68.50,-142.68,956
-69.00,-142.81,956
-69.32,-143.50,956
-69.78,-144.50,956
-70.15,-145.50,956
-70.47,-146.50,956
-70.73,-147.50,956
-70.96,-148.50,956
-71.14,-149.50,956
-71.29,-150.50,956
-71.42,-151.50,956
-71.54,-152.50,956
-71.69,-154.00,956
-71.82,-155.50,956
-71.92,-157.00,956
-71.99,-158.50,956
-72.03,-160.00,956
-72.03,-161.50,956
-71.95,-163.00,956
-71.81,-164.50,956
-71.67,-165.50,956
-71.50,-166.49,956
-71.29,-167.50,956
-71.05,-168.50,956
-70.77,-169.50,956
-70.50,-170.36,956
-70.04,-171.50,956
-69.50,-172.46,956
-69.00,-172.99,956
-68.50,-173.15,956
-68.13,-173.00,956
-67.72,-172.50,956
-67.33,-171.50,956
-67.14,-170.50,956
-67.04,-169.50,956
-66.99,-168.50,956
-66.96,-167.50,956
-66.94,-166.50,956
-66.90,-165.50,956
-66.85,-164.50,956
-66.78,-163.50,956
-66.69,-162.50,956
-66.58,-161.50,956
-66.46,-160.50,956
-66.34,-159.50,956
-66.21,-158.50,956
-66.06,-157.50,956
-65.88,-156.50,956
-65.67,-155.50,956
-65.42,-154.50,956
-65.12,-153.50,956
-64.78,-152.50,956
-64.50,-151.73,956
-64.25,-151.00,956
-64.00,-150.19,956
-63.82,-149.50,956
-63.62,-148.50,956
-63.50,-147.54,956
-63.50,-147.50,956

-63.90,-127.50,956
-63.73,-126.50,956
-63.60,-125.50,956
-63.53,-124.50,956
-63.51,-123.50,956
-63.52,-122.50,956
-63.59,-121.50,956
-63.73,-120.50,956
-63.96,-119.50,956
-64.31,-118.50,956
-64.84,-117.50,956
-65.23,-117.00,956
-65.72,-116.50,956
-66.38,-116.00,956
-67.00,-115.52,956
-67.38,-115.00,956
-67.68,-114.00,956
-67.78,-113.00,956
-67.86,-112.00,956
-68.25,-111.00,956
-69.00,-110.74,956
-69.50,-110.84,956
-69.83,-111.00,956
-70.50,-111.46,956
-71.00,-111.95,956
-71.42,-112.50,956
-71.74,-113.00,956
-72.28,-114.00,956
-72.67,-115.00,956
-72.97,-116.00,956
-73.20,-117.00,956
-73.39,-118.00,956
-73.63,-119.50,956
-73.83,-121.00,956
-74.00,-122.30,956
-74.13,-123.50,956
-74.29,-125.00,956
-74.44,-126.50,956
-74.58,-128.00,956
-74.71,-129.50,956
-74.81,-131.00,956
-74.90,-132.50,956
-74.97,-134.00,956
-74.97,-135.50,956
-74.84,-137.00,956
-74.58,-138.00,956
-74.15,-138.50,956
-73.50,-138.73,956
-73.00,-138.79,956
-72.50,-138.96,956
-72.00,-139.22,956
-71.66,-139.50,956
-71.19,-140.00,956
-70.77,-140.50,956
-70.37,-141.00,956
-70.00,-141.50,956
-69.50,-141.94,956
-69.00,-142.00,956
-68.72,-141.50,956
-68.25,-140.50,956
-67.85,-139.50,956
-67.50,-138.63,956
-67.27,-138.00,956
-67.00,-137.34,956
-66.69,-136.50,956
-66.31,-135.50,956
-66.00,-134.68,956
-65.77,-134.00,956
-65.50,-133.24,956
-65.26,-132.50,956
-65.00,-131.68,956
-64.79,-131.00,956
-64.50,-130.00,956
-64.24,-129.00,956
-64.01,-128.00,956
-63.90,-127.50,956

-75.50,-146.61,960
-75.00,-146.82,960
-74.50,-146.70,960
-74.00,-146.54,960
-73.51,-147.00,960
-73.22,-148.00,960
-73.03,-149.50,960
-72.98,-151.00,960
-72.99,-152.50,960
-73.03,-154.00,960
-73.09,-155.50,960
-73.16,-157.00,960
-73.22,-158.50,960
-73.25,-160.00,960
-73.24,-161.50,960
-73.18,-163.00,960
-73.04,-164.50,960
-72.82,-166.00,960
-72.63,-167.00,960
-72.39,-168.00,960
-72.11,-169.00,960
-71.81,-170.00,960
-71.50,-170.92,960
-71.08,-172.00,960
-70.63,-173.00,960
-70.03,-174.00,960
-69.61,-174.50,960
-69.00,-174.98,960
-68.50,-175.10,960
-68.00,-175.00,960
-67.50,-174.56,960
-67.14,-174.00,960
-66.74,-173.00,960
-66.50,-172.05,960
-66.34,-171.00,960
-66.26,-170.00,960
-66.20,-169.00,960
-66.16,-168.00,960
-66.13,-167.00,960
-66.08,-166.00,960
-66.02,-165.00,960
-65.94,-164.00,960
-65.85,-163.00,960
-65.75,-162.00,960
-65.65,-161.00,960
-65.55,-160.00,960
-65.44,-159.00,960
-65.32,-158.00,960
-65.16,-157.00,960
-65.00,-156.18,960
-64.83,-155.50,960
-64.54,-154.50,960
-64.19,-153.50,960
-63.82,-152.50,960
-63.50,-151.62,960
-63.30,-151.00,960
-63.02,-150.00,960
-62.80,-149.00,960
-62.61,-148.00,960
-62.50,-147.26,960
-62.41,-146.50,960
-62.33,-145.50,960
-62.29,-144.50,960
-62.33,-143.50,960
-62.49,-142.50,960
-62.93,-141.50,960
-63.35,-141.00,960
-63.86,-140.50,960
-64.26,-140.00,960
-64.53,-139.50,960
-64.75,-138.50,960
-64.77,-137.50,960
-64.69,-136.50,960
-64.56,-135.50,960
-64.40,-134.50,960
-64.22,-133.50,960
-64.02,-132.50,960
-63.78,-131.50,960
-63.53,-130.50,960
-63.27,-129.50,960
-63.04,-128.50,960
-62.83,-127.50,960
-62.67,-126.50,960
-62.57,-125.50,960
-62.52,-124.50,960
-62.51,-123.50,960
-62.52,-122.50,960
-62.56,-121.50,960
-62.64,-120.50,960
-62.78,-119.50,960
-62.99,-118.50,960
-63.27,-117.50,960
-63.50,-116.88,960
-63.88,-116.00,960
-64.32,-115.00,960
-64.67,-114.00,960
-64.86,-113.00,960
-64.90,-112.00,960
-64.84,-111.00,960
-64.71,-110.00,960
-64.55,-109.00,960
-64.36,-108.00,960
-64.19,-107.00,960
-64.37,-106.00,960
-65.00,-105.89,960
-65.50,-105.91,960
-65.95,-106.00,960
-66.50,-106.20,960
-67.00,-106.41,960
-67.50,-106.69,960
-68.00,-106.98,960
-68.50,-107.29,960
-69.00,-107.63,960
-69.50,-107.98,960
-70.00,-108.37,960
-70.50,-108.82,960
-71.00,-109.31,960
-71.50,-109.86,960
-72.00,-110.47,960
-72.39,-111.00,960
-72.70,-111.50,960
-73.00,-112.09,960
-73.35,-113.00,960
-73.63,-114.00,960
-73.84,-115.00,960
-74.07,-116.50,960
-74.25,-118.00,960
-74.42,-119.50,960
-74.57,-121.00,960
-74.72,-122.50,960
-74.88,-124.00,960
-75.04,-125.50,960
-75.21,-127.00,960
-75.38,-128.50,960
-75.50,-129.50,960

-49.82,79.50,960
-49.67,80.00,960
-49.57,80.50,960
-49.53,81.50,960
-49.65,82.50,960
-49.77,83.00,960
-49.93,83.50,960
-50.14,84.00,960
-50.39,84.50,960
-50.74,85.00,960
-51.26,85.50,960
-52.00,85.85,960
-52.50,85.84,960
-53.00,85.68,960
-53.50,85.36,960
-53.86,85.00,960
-54.26,84.50,960
-54.50,84.09,960
-54.76,83.50,960
-55.00,82.61,960
-55.10,82.00,960
-55.14,81.00,960
-55.03,80.00,960
-54.77,79.00,960
-54.55,78.50,960
-54.25,78.00,960
-53.79,77.50,960
-53.00,77.08,960
-52.50,77.06,960
-52.00,77.16,960
-51.50,77.40,960
-51.00,77.77,960
-50.50,78.29,960
-50.04,79.00,960
