[Latitude],[Longitude],[Value]
-57.98,74.00,952
-57.68,75.00,952
-57.58,76.00,952
-57.58,77.00,952
-57.65,78.00,952
-57.75,79.00,952
-57.90,80.00,952
-58.10,81.00,952
-58.32,82.00,952
-58.50,82.78,952
-58.70,83.50,952
-59.00,84.47,952
-59.21,85.00,952
-59.50,85.67,952
-60.00,86.47,952
-60.50,86.93,952
-61.00,87.17,952
-61.50,87.23,952
-61.84,87.00,952
-62.20,86.50,952
-62.50,85.75,952
-62.63,85.00,952
-62.72,84.00,952
-62.72,83.00,952
-62.63,82.00,952
-62.50,81.21,952
-62.34,80.50,952
-62.06,79.50,952
-61.74,78.50,952
-61.50,77.83,952
-61.15,77.00,952
-60.90,76.50,952
-60.58,76.00,952
-60.16,75.50,952
-59.60,75.00,952
-59.00,74.55,952
-58.50,74.16,952
-58.07,74.00,952
-57.98,74.00,952

-46.98,87.00,956
-46.65,87.50,956
-46.64,88.00,956
-47.00,88.46,956
-47.50,88.69,956
-48.00,88.67,956
-48.33,88.00,956
-48.19,87.50,956
-47.72,87.00,956
-47.00,86.99,956
-46.98,87.00,956

-56.47,71.50,956
-56.35,72.50,956
-56.33,73.50,956
-56.38,74.50,956
-56.45,75.50,956
-56.50,76.19,956
-56.57,77.00,956
-56.68,78.00,956
-56.81,79.00,956
-56.98,80.00,956
-57.21,81.00,956
-57.50,82.00,956
-57.78,83.00,956
-58.00,83.69,956
-58.23,84.50,956
-58.50,85.43,956
-58.68,86.00,956
-59.00,86.90,956
-59.27,87.50,956
-59.51,88.00,956
-59.81,88.50,956
-60.18,89.00,956
-60.50,89.36,956
-61.00,89.70,956
-61.50,89.87,956
-62.00,89.71,956
-62.50,89.03,956
-62.90,88.00,956
-63.14,87.00,956
-63.30,86.00,956
-63.40,85.00,956
-63.43,84.00,956
-63.42,83.00,956
-63.34,82.00,956
-63.21,81.00,956
-63.02,80.00,956
-62.76,79.00,956
-62.50,78.20,956
-62.25,77.50,956
-62.00,76.82,956
-61.68,76.00,956
-61.20,75.00,956
-60.91,74.50,956
-60.57,74.00,956
-60.16,73.50,956
-59.76,73.00,956
-59.42,72.50,956
-59.11,72.00,956
-58.85,71.50,956
-58.60,71.00,956
-58.31,70.50,956
-58.00,70.04,956
-57.50,69.86,956
-57.00,70.12,956
-56.60,71.00,956
-56.47,71.50,956

-45.39,87.00,960
-45.27,87.50,960
-45.26,88.00,960
-45.40,88.50,960
-45.66,89.00,960
-45.99,89.50,960
-46.42,90.00,960
-46.87,90.50,960
-47.33,91.00,960
-47.78,91.50,960
-48.12,92.00,960
-48.32,92.50,960
-48.42,93.00,960
-48.47,94.00,960
-48.52,94.50,960
-48.65,95.00,960
-48.91,95.50,960
-49.50,95.88,960
-50.00,95.62,960
-50.25,95.00,960
-50.37,94.50,960
-50.49,93.50,960
-50.51,92.50,960
-50.50,91.50,960
-50.42,90.50,960
-50.26,89.50,960
-50.15,89.00,960
-50.03,88.50,960
-49.86,88.00,960
-49.63,87.50,960
-49.33,87.00,960
-49.00,86.58,960
-48.50,86.02,960
-48.00,85.62,960
-47.58,85.50,960
-47.24,85.50,960
-46.50,85.75,960
-46.16,86.00,960
-45.68,86.50,960
-45.39,87.00,960

-55.50,71.00,960
-55.38,72.00,960
-55.35,73.00,960
-55.43,74.00,960
-55.50,74.66,960
-55.59,75.50,960
-55.70,76.50,960
-55.82,77.50,960
-55.94,78.50,960
-56.08,79.50,960
-56.24,80.50,960
-56.46,81.50,960
-56.72,82.50,960
-57.00,83.46,960
-57.17,84.00,960
-57.50,85.00,960
-57.80,86.00,960
-58.00,86.61,960
-58.26,87.50,960
-58.50,88.25,960
-58.76,89.00,960
-59.00,89.69,960
-59.35,90.50,960
-59.80,91.50,960
-60.06,92.00,960
-60.45,92.50,960
-61.00,92.84,960
-61.50,92.86,960
-62.00,92.57,960
-62.42,92.00,960
-62.68,91.50,960
-63.00,90.78,960
-63.23,90.00,960
-63.49,89.00,960
-63.68,88.00,960
-63.82,87.00,960
-63.93,86.00,960
-63.99,85.00,960
-64.01,84.00,960
-64.00,83.00,960
-63.95,82.00,960
-63.84,81.00,960
-63.70,80.00,960
-63.51,79.00,960
-63.26,78.00,960
-63.00,77.08,960
-62.64,76.00,960
-62.25,75.00,960
-62.00,74.38,960
-61.59,73.50,960
-61.31,73.00,960
-61.00,72.51,960
-60.62,72.00,960
-60.25,71.50,960
-59.91,71.00,960
-59.62,70.50,960
-59.35,70.00,960
-59.08,69.50,960
-58.78,69.00,960
-58.50,68.57,960
-58.00,68.09,960
-57.60,68.00,960
-57.00,68.14,960
-56.61,68.50,960
-56.24,69.00,960
-56.00,69.42,960
-55.76,70.00,960
-55.50,70.99,960
-55.50,71.00,960

-44.45,87.50,964
-44.43,88.00,964
-44.50,88.48,964
-44.65,89.00,964
-44.84,89.50,964
-45.07,90.00,964
-45.35,90.50,964
-45.67,91.00,964
-46.00,91.48,964
-46.36,92.00,964
-46.61,92.50,964
-46.78,93.00,964
-46.88,93.50,964
-46.93,94.00,964
-46.99,94.50,964
-47.05,95.00,964
-47.14,95.50,964
-47.24,96.00,964
-47.35,96.50,964
-47.49,97.00,964
-47.71,97.50,964
-48.00,98.00,964
-48.50,98.43,964
-49.00,98.60,964
-49.50,98.63,964
-49.87,98.50,964
-50.43,98.00,964
-50.72,97.50,964
-50.95,97.00,964
-51.12,96.50,964
-51.25,96.00,964
-51.45,95.00,964
-51.54,94.00,964
-51.57,93.00,964
-51.57,92.00,964
-51.52,91.00,964
-51.42,90.00,964
-51.26,89.00,964
-51.01,88.00,964
-50.82,87.50,964
-50.56,87.00,964
-50.18,86.50,964
-49.73,86.00,964
-49.25,85.50,964
-48.69,85.00,964
-48.00,84.59,964
-47.50,84.51,964
-47.00,84.56,964
-46.50,84.73,964
-46.00,84.99,964
-45.50,85.39,964
-45.00,86.00,964
-44.74,86.50,964
-44.55,87.00,964
-44.45,87.50,964

-54.46,71.50,964
-54.35,72.50,964
-54.34,73.50,964
-54.42,74.50,964
-54.56,75.50,964
-54.73,76.50,964
-54.91,77.50,964
-55.06,78.50,964
-55.19,79.50,964
-55.34,80.50,964
-55.50,81.34,964
-55.63,82.00,964
-55.85,83.00,964
-56.00,83.59,964
-56.24,84.50,964
-56.50,85.40,964
-56.66,86.00,964
-56.94,87.00,964
-57.24,88.00,964
-57.50,88.76,964
-57.74,89.50,964
-58.00,90.23,964
-58.23,91.00,964
-58.50,91.93,964
-58.76,93.00,964
-58.96,94.00,964
-59.17,95.00,964
-59.40,96.00,964
-60.00,96.98,964
-60.50,96.76,964
-61.00,96.33,964
-61.33,96.00,964
-61.81,95.50,964
-62.20,95.00,964
-62.50,94.55,964
-62.77,94.00,964
-63.19,93.00,964
-63.50,92.08,964
-63.77,91.00,964
-63.99,90.00,964
-64.17,89.00,964
-64.31,88.00,964
-64.43,87.00,964
-64.50,86.16,964
-64.57,85.00,964
-64.59,84.00,964
-64.58,83.00,964
-64.54,82.00,964
-64.46,81.00,964
-64.36,80.00,964
-64.21,79.00,964
-64.02,78.00,964
-63.80,77.00,964
-63.55,76.00,964
-63.26,75.00,964
-63.00,74.16,964
-62.77,73.50,964
-62.50,72.80,964
-62.14,72.00,964
-61.88,71.50,964
-61.58,71.00,964
-61.24,70.50,964
-60.88,70.00,964
-60.50,69.52,964
-60.12,69.00,964
-59.81,68.50,964
-59.50,68.01,964
-59.16,67.50,964
-58.75,67.00,964
-58.10,66.50,964
-57.50,66.42,964
-57.00,66.57,964
-56.50,66.93,964
-56.00,67.50,964
-55.66,68.00,964
-55.37,68.50,964
-55.12,69.00,964
-54.93,69.50,964
-54.64,70.50,964
-54.50,71.23,964
-54.46,71.50,964

-63.91,-102.00,964
-63.67,-101.00,964
-63.54,-100.00,964
-63.51,-99.00,964
-63.55,-98.00,964
-63.63,-97.00,964
-63.75,-96.00,964
-63.92,-95.00,964
-64.20,-94.00,964
-64.50,-93.30,964
-65.00,-92.80,964
-65.50,-92.92,964
-66.00,-93.37,964
-66.43,-94.00,964
-66.88,-95.00,964
-67.18,-96.00,964
-67.39,-97.00,964
-67.49,-98.00,964
-67.49,-99.00,964
-67.40,-100.00,964
-67.18,-101.00,964
-66.81,-102.00,964
-66.50,-102.61,964
-66.20,-103.00,964
-65.56,-103.50,964
-65.00,-103.56,964
-64.50,-103.16,964
-64.10,-102.50,964
-63.91,-102.00,964

42.52,124.00,968
42.83,124.50,968
42.95,125.00,968
42.79,125.50,968
42.50,125.87,968
42.16,126.00,968
41.50,125.83,968
41.14,125.50,968
40.83,125.00,968
40.83,124.50,968
41.12,124.00,968
41.50,123.75,968
42.00,123.70,968
42.50,123.97,968
42.52,124.00,968

-43.89,87.00,968
-43.81,87.50,968
-43.78,88.00,968
-43.82,88.50,968
-43.90,89.00,968
-44.02,89.50,968
-44.17,90.00,968
-44.35,90.50,968
-44.56,91.00,968
-44.83,91.50,968
-45.12,92.00,968
-45.38,92.50,968
-45.61,93.00,968
-45.79,93.50,968
-45.92,94.00,968
-46.03,94.50,968
-46.12,95.00,968
-46.20,95.50,968
-46.28,96.00,968
-46.35,96.50,968
-46.42,97.00,968
-46.51,97.50,968
-46.62,98.00,968
-46.74,98.50,968
-46.89,99.00,968
-47.13,99.50,968
-47.49,100.00,968
-48.00,100.45,968
-48.50,100.70,968
-49.00,100.83,968
-49.50,100.88,968
-50.00,100.80,968
-50.44,100.50,968
-50.88,100.00,968
-51.20,99.50,968
-51.44,99.00,968
-51.67,98.50,968
-51.86,98.00,968
-52.00,97.50,968
-52.19,97.00,968
-52.36,96.50,968
-52.49,96.00,968
-52.64,95.50,968
-52.83,94.50,968
-52.93,93.50,968
-52.96,92.50,968
-52.93,91.50,968
-52.82,90.50,968
-52.61,89.50,968
-52.47,89.00,968
-52.19,88.00,968
-52.00,87.52,968
-51.82,87.00,968
-51.55,86.50,968
-51.21,86.00,968
-50.76,85.50,968
-50.16,85.00,968
-49.50,84.50,968
-49.00,84.17,968
-48.50,83.90,968
-48.00,83.74,968
-47.50,83.72,968
-47.00,83.78,968
-46.50,83.93,968
-46.00,84.15,968
-45.50,84.44,968
-45.00,84.86,968
-44.51,85.50,968
-44.25,86.00,968
-44.04,86.50,968
-43.89,87.00,968

-53.42,72.00,968
-53.25,73.00,968
-53.15,74.00,968
-53.14,75.00,968
-53.23,76.00,968
-53.43,77.00,968
-53.63,78.00,968
-53.84,79.00,968
-54.00,79.79,968
-54.13,80.50,968
-54.32,81.50,968
-54.50,82.47,968
-54.67,83.50,968
-54.86,84.50,968
-55.00,85.27,968
-55.11,86.00,968
-55.28,87.00,968
-55.50,88.00,968
-55.71,89.00,968
-56.00,90.00,968
-56.33,91.00,968
-56.54,91.50,968
-56.91,92.50,968
-57.21,93.50,968
-57.40,94.50,968
-57.42,95.50,968
-57.21,96.50,968
-57.00,97.09,968
-56.58,98.00,968
-56.26,98.50,968
-56.00,98.92,968
-55.65,99.50,968
-55.37,100.00,968
-55.07,100.50,968
-54.81,101.00,968
-54.56,101.50,968
-54.38,102.00,968
-54.20,103.00,968
-54.10,104.00,968
-54.35,105.00,968
-55.00,105.46,968
-55.50,105.33,968
-56.00,105.03,968
-56.50,104.61,968
-57.00,104.16,968
-57.50,103.73,968
-58.00,103.25,968
-58.50,102.66,968
-58.99,102.00,968
-59.36,101.50,968
-59.74,101.00,968
-60.12,100.50,968
-60.47,100.00,968
-60.77,99.50,968
-61.09,99.00,968
-61.41,98.50,968
-61.74,98.00,968
-62.07,97.50,968
-62.39,97.00,968
-62.68,96.50,968
-62.96,96.00,968
-63.39,95.00,968
-63.73,94.00,968
-64.00,93.07,968
-64.25,92.00,968
-64.47,91.00,968
-64.64,90.00,968
-64.80,89.00,968
-64.92,88.00,968
-65.00,87.23,968
-65.11,86.00,968
-65.17,85.00,968
-65.20,84.00,968
-65.22,83.00,968
-65.20,82.00,968
-65.15,81.00,968
-65.07,80.00,968
-64.96,79.00,968
-64.82,78.00,968
-64.64,77.00,968
-64.44,76.00,968
-64.21,75.00,968
-64.00,74.20,968
-63.81,73.50,968
-63.52,72.50,968
-63.17,71.50,968
-62.77,70.50,968
-62.50,69.91,968
-62.00,69.00,968
-61.66,68.50,968
-61.31,68.00,968
-61.00,67.58,968
-60.53,67.00,968
-60.13,66.50,968
-59.72,66.00,968
-59.24,65.50,968
-58.52,65.00,968
-58.00,64.84,968
-57.50,64.90,968
-57.00,65.10,968
-56.50,65.47,968
-56.00,65.95,968
-55.51,66.50,968
-55.15,67.00,968
-54.86,67.50,968
-54.62,68.00,968
-54.40,68.50,968
-54.21,69.00,968
-54.04,69.50,968
-53.76,70.50,968
-53.53,71.50,968
-53.42,72.00,968

-61.88,150.00,968
-61.71,151.00,968
-61.65,152.00,968
-61.64,153.00,968
-61.67,154.00,968
-61.74,155.00,968
-61.83,156.00,968
-61.95,157.00,968
-62.12,158.00,968
-62.32,159.00,968
-62.50,159.96,968
-62.74,161.00,968
-62.94,162.00,968
-63.11,163.00,968
-63.26,164.00,968
-63.37,165.00,968
-63.46,166.00,968
-63.54,167.00,968
-63.63,168.00,968
-63.72,169.00,968
-63.85,170.00,968
-64.00,170.87,968
-64.23,171.50,968
-64.49,172.00,968
-65.00,172.22,968
-65.50,171.59,968
-65.83,170.50,968
-66.00,169.54,968
-66.07,168.50,968
-66.09,167.50,968
-66.08,166.50,968
-66.04,165.50,968
-65.97,164.50,968
-65.88,163.50,968
-65.77,162.50,968
-65.65,161.50,968
-65.51,160.50,968
-65.31,159.50,968
-65.07,158.50,968
-64.76,157.50,968
-64.50,156.68,968
-64.27,156.00,968
-64.00,155.00,968
-63.76,154.00,968
-63.56,153.00,968
-63.34,152.00,968
-63.12,151.00,968
-62.76,150.00,968
-62.50,149.50,968
-62.00,149.57,968
-61.88,150.00,968

-62.47,-101.50,968
-62.35,-100.50,968
-62.32,-99.50,968
-62.36,-98.50,968
-62.43,-97.50,968
-62.50,-96.76,968
-62.58,-96.00,968
-62.69,-95.00,968
-62.80,-94.00,968
-62.95,-93.00,968
-63.18,-92.00,968
-63.50,-91.12,968
-63.89,-90.50,968
-64.50,-90.02,968
-65.00,-89.91,968
-65.50,-90.09,968
-66.00,-90.45,968
-66.50,-91.00,968
-66.86,-91.50,968
-67.19,-92.00,968
-67.47,-92.50,968
-67.89,-93.50,968
-68.16,-94.50,968
-68.33,-95.50,968
-68.45,-96.50,968
-68.53,-97.50,968
-68.57,-98.50,968
-68.57,-99.50,968
-68.52,-100.50,968
-68.42,-101.50,968
-68.24,-102.50,968
-68.00,-103.41,968
-67.72,-104.00,968
-67.44,-104.50,968
-67.06,-105.00,968
-66.62,-105.50,968
-66.00,-106.00,968
-65.50,-106.19,968
-65.00,-106.20,968
-64.59,-106.00,968
-64.02,-105.50,968
-63.66,-105.00,968
-63.38,-104.50,968
-63.00,-103.61,968
-62.80,-103.00,968
-62.55,-102.00,968
-62.47,-101.50,968

-69.45,-172.50,968
-69.42,-171.50,968
-69.45,-170.50,968
-69.55,-169.50,968
-69.78,-168.50,968
-70.16,-168.00,968
-70.46,-168.50,968
