[Latitude],[Longitude],[Value]
-51.46,107.50,952
-51.40,108.50,952
-51.41,109.50,952
-51.48,110.50,952
-51.62,111.50,952
-51.82,112.50,952
-52.00,113.19,952
-52.32,114.00,952
-52.56,114.50,952
-52.88,115.00,952
-53.31,115.50,952
-53.90,116.00,952
-54.50,116.38,952
-55.00,116.65,952
-55.50,116.91,952
-56.00,117.16,952
-56.50,117.41,952
-57.00,117.64,952
-57.50,117.80,952
-58.00,117.90,952
-58.50,117.88,952
-59.00,117.78,952
-59.50,117.57,952
-60.00,117.31,952
-60.50,117.11,952
-61.00,116.74,952
-61.45,116.00,952
-61.68,115.00,952
-61.81,114.00,952
-61.87,113.00,952
-61.87,112.00,952
-61.83,111.00,952
-61.76,110.00,952
-61.63,109.00,952
-61.50,108.15,952
-61.28,107.00,952
-61.02,106.00,952
-60.68,105.00,952
-60.19,104.00,952
-59.81,103.50,952
-59.50,103.19,952
-59.00,102.84,952
-58.50,102.56,952
-58.00,102.34,952
-57.50,102.11,952
-57.00,101.90,952
-56.50,101.68,952
-56.08,101.50,952
-55.50,101.31,952
-55.00,101.27,952
-54.50,101.39,952
-54.00,101.64,952
-53.50,101.97,952
-53.00,102.47,952
-52.68,103.00,952
-52.43,103.50,952
-52.24,104.00,952
-52.07,104.50,952
-51.93,105.00,952
-51.70,106.00,952
-51.51,107.00,952
-51.46,107.50,952

-57.45,38.00,952
-57.23,38.50,952
-57.12,39.50,952
-57.50,40.40,952
-58.00,40.73,952
-58.50,40.90,952
-59.00,40.73,952
-59.35,40.00,952
-59.26,39.00,952
-59.00,38.34,952
-58.50,37.77,952
-58.00,37.63,952
-57.50,37.92,952
-57.45,38.00,952

-50.92,106.00,956
-50.74,107.00,956
-50.65,108.00,956
-50.64,109.00,956
-50.69,110.00,956
-50.79,111.00,956
-50.94,112.00,956
-51.14,113.00,956
-51.26,113.50,956
-51.40,114.00,956
-51.56,114.50,956
-51.76,115.00,956
-51.99,115.50,956
-52.30,116.00,956
-52.69,116.50,956
-53.00,116.85,956
-53.50,117.29,956
-54.00,117.65,956
-54.50,117.98,956
-55.00,118.30,956
-55.50,118.63,956
-56.00,118.98,956
-56.50,119.34,956
-57.00,119.69,956
-57.50,119.98,956
-58.00,120.22,956
-58.50,120.41,956
-59.00,120.56,956
-59.50,120.68,956
-60.00,120.83,956
-60.50,121.23,956
-60.84,121.50,956
-61.50,121.97,956
-62.00,121.75,956
-62.26,121.00,956
-62.50,120.05,956
-62.61,119.00,956
-62.67,118.00,956
-62.72,117.00,956
-62.75,116.00,956
-62.76,115.00,956
-62.76,114.00,956
-62.73,113.00,956
-62.67,112.00,956
-62.58,111.00,956
-62.44,110.00,956
-62.26,109.00,956
-62.05,108.00,956
-61.83,107.00,956
-61.57,106.00,956
-61.29,105.00,956
-61.00,104.15,956
-60.70,103.50,956
-60.43,103.00,956
-60.11,102.50,956
-59.69,102.00,956
-59.10,101.50,956
-58.50,101.11,956
-58.00,100.83,956
-57.50,100.52,956
-57.00,100.18,956
-56.50,99.79,956
-56.09,99.50,956
-55.50,99.23,956
-55.00,99.16,956
-54.50,99.29,956
-54.07,99.50,956
-53.50,99.89,956
-53.00,100.36,956
-52.50,100.99,956
-52.21,101.50,956
-51.96,102.00,956
-51.79,102.50,956
-51.63,103.00,956
-51.48,103.50,956
-51.36,104.00,956
-51.24,104.50,956
-51.02,105.50,956
-50.92,106.00,956

-55.98,39.50,956
-56.08,40.50,956
-56.50,41.48,956
-56.95,42.00,956
-57.50,42.40,956
-58.00,42.61,956
-58.50,42.80,956
-59.00,42.82,956
-59.50,42.59,956
-59.89,42.00,956
-60.18,41.00,956
-60.29,40.00,956
-60.24,39.00,956
-60.06,38.00,956
-59.64,37.00,956
-59.19,36.50,956
-58.50,36.07,956
-58.14,36.00,956
-57.50,36.10,956
-57.00,36.45,956
-56.63,37.00,956
