[Latitude],[Longitude],[Value]
-57.97,-123.00,952
-57.95,-122.00,952
-58.00,-121.03,952
-58.13,-120.00,952
-58.31,-119.00,952
-58.50,-118.12,952
-58.67,-117.50,952
-58.98,-116.50,952
-59.33,-115.50,952
-59.68,-114.50,952
-59.97,-113.50,952
-60.20,-112.50,952
-60.39,-111.50,952
-60.50,-110.85,952
-60.67,-110.00,952
-60.92,-109.00,952
-61.33,-108.00,952
-61.65,-107.50,952
-62.00,-107.09,952
-62.50,-106.72,952
-62.96,-106.50,952
-63.50,-106.32,952
-64.00,-106.23,952
-64.50,-106.19,952
-65.00,-106.21,952
-65.50,-106.32,952
-65.92,-106.50,952
-66.50,-106.87,952
-67.00,-107.30,952
-67.50,-107.79,952
-68.00,-108.32,952
-68.50,-108.81,952
-69.00,-109.32,952
-69.50,-109.83,952
-70.00,-110.42,952
-70.36,-111.00,952
-70.90,-112.00,952
-71.31,-113.00,952
-71.66,-114.00,952
-71.96,-115.00,952
-72.27,-116.00,952
-72.50,-116.89,952
-72.82,-118.00,952
-73.12,-119.00,952
-73.47,-120.00,952
-73.86,-121.00,952
-74.20,-122.00,952
-74.48,-123.00,952
-74.74,-124.50,952
-74.94,-126.00,952
-75.06,-127.50,952
-75.14,-129.00,952
-75.19,-130.50,952
-75.22,-132.00,952
-75.22,-133.50,952
-75.20,-135.00,952
-75.16,-136.50,952
-75.10,-138.00,952
-75.04,-139.50,952
-74.97,-141.00,952
-74.90,-142.50,952
-74.84,-144.00,952
-74.78,-145.50,952
-74.70,-147.00,952
-74.56,-148.50,952
-74.30,-150.00,952
-74.03,-151.00,952
-73.50,-151.94,952
-73.00,-152.31,952
-72.50,-152.44,952
-72.00,-152.37,952
-71.50,-152.17,952
-71.00,-151.85,952
-70.64,-151.50,952
-70.19,-151.00,952
-69.80,-150.50,952
-69.50,-150.06,952
-69.15,-149.50,952
-68.84,-149.00,952
-68.54,-148.50,952
-68.22,-148.00,952
-67.89,-147.50,952
-67.51,-147.00,952
-67.09,-146.50,952
-66.62,-146.00,952
-66.11,-145.50,952
-65.64,-145.00,952
-65.21,-144.50,952
-64.82,-144.00,952
-64.50,-143.54,952
-64.16,-143.00,952
-63.86,-142.50,952
-63.59,-142.00,952
-63.32,-141.50,952
-63.07,-141.00,952
-62.81,-140.50,952
-62.54,-140.00,952
-62.24,-139.50,952
-61.92,-139.00,952
-61.51,-138.50,952
-61.01,-138.00,952
-60.50,-137.54,952
-60.00,-137.06,952
-59.57,-136.50,952
-59.28,-136.00,952
-59.03,-135.50,952
-58.73,-134.50,952
-58.55,-133.50,952
-58.50,-132.81,952
-58.49,-132.00,952
-58.54,-131.00,952
-58.62,-130.00,952
-58.68,-129.00,952
-58.68,-128.00,952
-58.59,-127.00,952
-58.43,-126.00,952
-58.24,-125.00,952
-58.07,-124.00,952
-57.97,-123.00,952

-60.49,-95.50,952
-60.28,-94.50,952
-60.21,-93.50,952
-60.30,-92.50,952
-60.50,-91.75,952
-60.91,-91.00,952
-61.47,-90.50,952
-62.00,-90.29,952
-62.50,-90.27,952
-63.00,-90.35,952
-63.45,-90.50,952
-64.00,-90.77,952
-64.37,-91.00,952
-64.99,-91.50,952
-65.42,-92.00,952
-65.70,-92.50,952
-66.00,-93.50,952
-66.05,-94.50,952
-65.93,-95.50,952
-65.67,-96.50,952
-65.20,-97.50,952
-64.84,-98.00,952
-64.50,-98.33,952
-64.00,-98.59,952
-63.50,-98.68,952
-63.00,-98.62,952
-62.50,-98.41,952
-62.00,-98.07,952
-61.50,-97.53,952
-61.14,-97.00,952
-60.87,-96.50,952
-60.50,-95.53,952
-60.49,-95.50,952

-75.50,-151.58,956
-75.16,-153.00,956
-74.80,-154.00,956
-74.50,-154.62,956
-74.00,-155.25,956
-73.54,-155.50,956
-73.00,-155.55,956
-72.50,-155.39,956
-72.00,-155.09,956
-71.50,-154.68,956
-71.00,-154.19,956
-70.50,-153.58,956
-70.07,-153.00,956
-69.74,-152.50,956
-69.42,-152.00,956
-69.12,-151.50,956
-68.83,-151.00,956
-68.53,-150.50,956
-68.23,-150.00,956
-67.91,-149.50,956
-67.55,-149.00,956
-67.16,-148.50,956
-66.73,-148.00,956
-66.25,-147.50,956
-65.78,-147.00,956
-65.32,-146.50,956
-65.00,-146.15,956
-64.50,-145.53,956
-64.09,-145.00,956
-63.72,-144.50,956
-63.36,-144.00,956
-63.02,-143.50,956
-62.67,-143.00,956
-62.32,-142.50,956
-62.00,-142.02,956
-61.61,-141.50,956
-61.23,-141.00,956
-60.82,-140.50,956
-60.50,-140.12,956
-60.00,-139.53,956
-59.60,-139.00,956
-59.26,-138.50,956
-58.95,-138.00,956
-58.70,-137.50,956
-58.47,-137.00,956
-58.10,-136.00,956
-57.84,-135.00,956
-57.66,-134.00,956
-57.56,-133.00,956
-57.53,-132.00,956
-57.54,-131.00,956
-57.57,-130.00,956
-57.58,-129.00,956
-57.54,-128.00,956
-57.44,-127.00,956
-57.31,-126.00,956
-57.20,-125.00,956
-57.13,-124.00,956
-57.12,-123.00,956
-57.17,-122.00,956
-57.26,-121.00,956
-57.39,-120.00,956
-57.50,-119.31,956
-57.65,-118.50,956
-57.86,-117.50,956
-58.00,-116.90,956
-58.24,-116.00,956
-58.50,-115.05,956
-58.81,-114.00,956
-59.00,-113.29,956
-59.20,-112.50,956
-59.41,-111.50,956
-59.59,-110.50,956
-59.76,-109.50,956
-59.97,-108.50,956
-60.26,-107.50,956
-60.50,-106.92,956
-61.00,-106.06,956
-61.48,-105.50,956
-62.00,-105.04,956
-62.50,-104.68,956
-63.00,-104.36,956
-63.50,-104.06,956
-64.00,-103.76,956
-64.50,-103.51,956
-65.00,-103.34,956
-65.50,-103.38,956
-66.00,-103.60,956
-66.50,-103.97,956
-67.00,-104.40,956
-67.50,-104.86,956
-68.00,-105.33,956
-68.50,-105.77,956
-69.00,-106.20,956
-69.34,-106.50,956
-69.85,-107.00,956
-70.26,-107.50,956
-70.61,-108.00,956
-70.92,-108.50,956
-71.44,-109.50,956
-71.93,-110.50,956
-72.44,-111.50,956
-73.00,-112.49,956
-73.50,-112.84,956
-74.00,-112.94,956
-74.50,-112.86,956
-75.00,-113.50,956
-75.26,-115.00,956
-75.47,-116.50,956
-75.50,-116.75,956

-59.94,-96.00,956
-59.70,-95.00,956
-59.56,-94.00,956
-59.54,-93.00,956
-59.65,-92.00,956
-59.92,-91.00,956
-60.16,-90.50,956
-60.49,-90.00,956
-61.00,-89.52,956
-61.50,-89.26,956
-62.00,-89.13,956
-62.50,-89.12,956
-63.00,-89.19,956
-63.50,-89.32,956
-64.00,-89.50,956
-64.50,-89.70,956
-65.00,-89.94,956
-65.50,-90.23,956
-65.88,-90.50,956
-66.38,-91.00,956
-66.71,-91.50,956
-67.00,-92.22,956
-67.17,-93.00,956
-67.22,-94.00,956
-67.14,-95.00,956
-67.00,-95.86,956
-66.74,-97.00,956
-66.50,-97.80,956
-66.25,-98.50,956
-66.00,-99.15,956
-65.55,-100.00,956
-65.15,-100.50,956
-64.50,-100.88,956
-64.00,-100.85,956
-63.50,-100.69,956
-63.00,-100.42,956
-62.50,-100.07,956
-62.00,-99.64,956
-61.50,-99.08,956
-61.09,-98.50,956
-60.78,-98.00,956
-60.52,-97.50,956
-60.10,-96.50,956
-59.94,-96.00,956

-62.48,8.00,956
-62.41,9.00,956
-62.40,10.00,956
-62.46,11.00,956
-62.63,12.00,956
-62.97,13.00,956
-63.50,12.93,956
-63.96,12.00,956
-64.23,11.00,956
-64.43,10.00,956
-64.54,9.00,956
-64.56,8.00,956
-64.51,7.00,956
-64.27,6.00,956
-64.00,5.38,956
-63.50,5.31,956
-63.00,5.91,956
-62.80,6.50,956
-62.55,7.50,956
-62.48,8.00,956

-75.50,-156.03,960
-75.03,-157.00,960
-74.66,-157.50,960
-74.14,-158.00,960
-73.50,-158.29,960
-73.00,-158.29,960
-72.50,-158.13,960
-72.00,-157.82,960
-71.64,-157.50,960
-71.17,-157.00,960
-70.77,-156.50,960
-70.41,-156.00,960
-70.08,-155.50,960
-69.78,-155.00,960
-69.49,-154.50,960
-69.00,-153.62,960
-68.65,-153.00,960
-68.37,-152.50,960
-68.08,-152.00,960
-67.76,-151.50,960
-67.43,-151.00,960
-67.07,-150.50,960
-66.67,-150.00,960
-66.25,-149.50,960
-65.81,-149.00,960
-65.50,-148.64,960
-65.00,-148.06,960
-64.53,-147.50,960
-64.11,-147.00,960
-63.67,-146.50,960
-63.22,-146.00,960
-62.74,-145.50,960
-62.26,-145.00,960
-61.78,-144.50,960
-61.33,-144.00,960
-61.00,-143.62,960
-60.51,-143.00,960
-60.15,-142.50,960
-59.80,-142.00,960
-59.50,-141.54,960
-59.18,-141.00,960
-58.90,-140.50,960
-58.64,-140.00,960
-58.40,-139.50,960
-58.19,-139.00,960
-57.98,-138.50,960
-57.61,-137.50,960
-57.30,-136.50,960
-57.04,-135.50,960
-56.83,-134.50,960
-56.68,-133.50,960
-56.59,-132.50,960
-56.53,-131.50,960
-56.50,-130.54,960
-56.47,-129.50,960
-56.42,-128.50,960
-56.37,-127.50,960
-56.31,-126.50,960
-56.27,-125.50,960
-56.28,-124.50,960
-56.32,-123.50,960
-56.40,-122.50,960
-56.50,-121.59,960
-56.58,-121.00,960
-56.73,-120.00,960
-56.89,-119.00,960
-57.00,-118.37,960
-57.16,-117.50,960
-57.37,-116.50,960
-57.50,-115.86,960
-57.70,-115.00,960
-57.93,-114.00,960
-58.17,-113.00,960
-58.38,-112.00,960
-58.50,-111.39,960
-58.66,-110.50,960
-58.82,-109.50,960
-58.98,-108.50,960
-59.18,-107.50,960
-59.45,-106.50,960
-59.86,-105.50,960
-60.12,-105.00,960
-60.41,-104.50,960
-60.72,-104.00,960
-61.00,-103.53,960
-61.28,-103.00,960
-61.46,-102.00,960
-61.25,-101.00,960
-61.00,-100.43,960
-60.58,-99.50,960
-60.35,-99.00,960
-60.00,-98.20,960
-59.74,-97.50,960
-59.50,-96.80,960
-59.28,-96.00,960
-59.08,-95.00,960
-58.95,-94.00,960
-58.92,-93.00,960
-58.98,-92.00,960
-59.16,-91.00,960
-59.50,-90.02,960
-59.79,-89.50,960
-60.18,-89.00,960
-60.50,-88.69,960
-61.00,-88.36,960
-61.50,-88.15,960
-62.00,-88.04,960
-62.50,-88.02,960
-63.00,-88.07,960
-63.50,-88.17,960
-64.00,-88.31,960
-64.50,-88.45,960
-65.00,-88.60,960
-65.50,-88.77,960
-66.00,-88.96,960
-66.50,-89.22,960
-66.92,-89.50,960
-67.43,-90.00,960
-67.78,-90.50,960
-68.22,-91.50,960
-68.44,-92.50,960
-68.50,-93.45,960
-68.46,-94.50,960
-68.34,-95.50,960
-68.16,-96.50,960
-67.96,-97.50,960
-67.79,-98.50,960
-67.69,-99.50,960
-67.72,-100.50,960
-67.99,-101.50,960
-68.27,-102.00,960
-68.65,-102.50,960
-69.00,-102.88,960
-69.50,-103.35,960
-70.00,-103.81,960
-70.50,-104.40,960
-70.96,-105.00,960
-71.32,-105.50,960
-71.66,-106.00,960
-72.00,-106.49,960
-72.50,-106.90,960
-73.00,-106.93,960
-73.45,-106.00,960
-73.74,-105.00,960
-73.97,-104.00,960
-74.36,-103.00,960
-74.71,-103.00,960
-75.04,-103.50,960
-75.34,-105.00,960
-75.50,-105.71,960

-61.47,6.00,960
-61.34,7.00,960
-61.25,8.00,960
-61.19,9.00,960
-61.13,10.00,960
-61.08,11.00,960
-61.04,12.00,960
-61.03,13.00,960
-61.04,14.00,960
-61.09,15.00,960
-61.17,16.00,960
-61.25,17.00,960
-61.34,18.00,960
-61.43,19.00,960
-61.50,19.77,960
-61.59,20.50,960
-61.77,21.50,960
-62.00,22.24,960
-62.50,22.20,960
-63.00,21.62,960
-63.29,21.00,960
-63.68,20.00,960
-64.00,19.01,960
-64.23,18.00,960
-64.44,17.00,960
-64.62,16.00,960
-64.80,15.00,960
-64.99,14.00,960
-65.15,13.00,960
-65.30,12.00,960
-65.42,11.00,960
-65.52,10.00,960
-65.59,9.00,960
-65.62,8.00,960
-65.62,7.00,960
-65.59,6.00,960
-65.54,5.00,960
-65.44,4.00,960
-65.29,3.00,960
-65.08,2.00,960
-64.61,1.00,960
-64.00,0.82,960
-63.50,1.19,960
-63.00,1.85,960
-62.61,2.50,960
-62.35,3.00,960
-62.00,3.82,960
-61.78,4.50,960
-61.55,5.50,960
-61.47,6.00,960

-75.50,-159.15,964
-75.00,-159.82,964
-74.50,-160.28,964
-74.15,-160.50,964
-73.50,-160.75,964
-73.00,-160.79,964
-72.50,-160.71,964
-72.02,-160.50,964
-71.50,-160.15,964
-71.00,-159.68,964
-70.50,-159.09,964
-70.09,-158.50,964
-69.78,-158.00,964
-69.49,-157.50,964
-69.00,-156.57,964
-68.71,-156.00,964
-68.19,-155.00,964
-67.65,-154.00,964
-67.36,-153.50,964
-67.05,-153.00,964
-66.72,-152.50,964
-66.38,-152.00,964
-66.02,-151.50,964
-65.66,-151.00,964
-65.30,-150.50,964
-65.00,-150.11,964
-64.54,-149.50,964
-64.13,-149.00,964
-63.67,-148.50,964
-63.18,-148.00,964
-62.61,-147.50,964
-62.00,-147.01,964
-61.50,-146.59,964
