[Latitude],[Longitude],[Value]
-75.50,172.03,952
-75.00,172.36,952
-74.50,172.95,952
-74.14,173.50,952
-73.59,174.50,952
-73.21,175.50,952
-72.95,176.50,952
-72.78,177.50,952
-72.63,179.00,952
-72.58,-179.50,952
-72.61,-178.00,952
-72.73,-176.50,952
-72.93,-175.00,952
-73.09,-174.00,952
-73.28,-173.00,952
-73.49,-172.00,952
-73.75,-171.00,952
-74.14,-170.00,952
-74.45,-169.50,952
-75.00,-169.01,952
-75.50,-168.79,952

-61.95,-9.50,952
-61.91,-8.50,952
-62.00,-7.75,952
-62.27,-7.00,952
-62.62,-6.50,952
-63.00,-6.23,952
-63.50,-6.19,952
-64.00,-6.35,952
-64.50,-6.73,952
-65.00,-7.29,952
-65.50,-7.99,952
-65.79,-8.50,952
-66.26,-9.50,952
-66.50,-10.21,952
-66.65,-11.00,952
-66.61,-12.00,952
-66.13,-13.00,952
-65.50,-13.46,952
-65.00,-13.58,952
-64.50,-13.56,952
-64.00,-13.38,952
-63.50,-13.02,952
-63.04,-12.50,952
-62.74,-12.00,952
-62.48,-11.50,952
-62.14,-10.50,952
-61.95,-9.50,952

-68.00,-78.00,952
-67.81,-77.00,952
-67.74,-76.00,952
-67.79,-75.00,952
-67.96,-74.00,952
-68.29,-73.00,952
-68.80,-72.00,952
-69.15,-71.50,952
-69.50,-71.06,952
-70.00,-70.50,952
-70.42,-70.00,952
-70.87,-69.50,952
-71.40,-69.00,952
-72.00,-68.72,952
-72.34,-69.00,952
-72.79,-70.00,952
-73.00,-71.00,952
-73.10,-72.50,952
-73.11,-74.00,952
-73.05,-75.50,952
-72.93,-77.00,952
-72.72,-78.50,952
-72.54,-79.50,952
-72.21,-80.50,952
-71.50,-81.42,952
-71.00,-81.40,952
-70.50,-81.22,952
-70.14,-81.00,952
-69.50,-80.56,952
-69.00,-80.07,952
-68.62,-79.50,952
-68.16,-78.50,952
-68.00,-78.00,952

-75.50,168.88,956
-75.09,169.50,956
-74.50,170.49,956
-74.00,171.33,956
-73.59,172.00,956
-73.05,173.00,956
-72.65,174.00,956
-72.38,175.00,956
-72.18,176.00,956
-72.02,177.00,956
-71.90,178.00,956
-71.76,179.50,956
-71.66,-179.00,956
-71.58,-177.50,956
-71.54,-176.00,956
-71.52,-174.50,956
-71.51,-173.00,956
-71.45,-171.50,956
-71.33,-170.00,956
-71.23,-169.00,956
-71.12,-168.00,956
-71.02,-167.00,956
-70.93,-166.00,956
-70.86,-165.00,956
-70.80,-164.00,956
-70.78,-162.50,956
-70.88,-161.50,956
-71.50,-160.51,956
-72.00,-160.55,956
-72.50,-160.89,956
-73.00,-161.42,956
-73.41,-162.00,956
-73.72,-162.50,956
-74.35,-163.50,956
-74.71,-164.00,956
-75.20,-164.50,956
-75.50,-164.73,956

-60.99,-9.00,956
-60.94,-8.00,956
-61.00,-7.05,956
-61.26,-6.00,956
-61.50,-5.43,956
-61.80,-5.00,956
-62.36,-4.50,956
-63.00,-4.25,956
-63.50,-4.27,956
-64.00,-4.43,956
-64.50,-4.73,956
-64.83,-5.00,956
-65.35,-5.50,956
-65.78,-6.00,956
-66.18,-6.50,956
-66.50,-6.93,956
-66.87,-7.50,956
-67.17,-8.00,956
-67.50,-8.64,956
-67.84,-9.50,956
-68.11,-10.50,956
-68.24,-11.50,956
-68.22,-12.50,956
-68.03,-13.50,956
-67.50,-14.42,956
-67.00,-14.82,956
-66.60,-15.00,956
-66.00,-15.12,956
-65.50,-15.15,956
-65.00,-15.11,956
-64.51,-15.00,956
-64.00,-14.79,956
-63.56,-14.50,956
-63.01,-14.00,956
-62.61,-13.50,956
-62.29,-13.00,956
-62.01,-12.50,956
-61.58,-11.50,956
-61.27,-10.50,956
-61.06,-9.50,956
-60.99,-9.00,956

-66.97,-78.50,956
-66.78,-77.50,956
-66.69,-76.50,956
-66.70,-75.50,956
-66.80,-74.50,956
-66.99,-73.50,956
-67.27,-72.50,956
-67.50,-71.85,956
-67.88,-71.00,956
-68.17,-70.50,956
-68.50,-70.02,956
-68.91,-69.50,956
-69.33,-69.00,956
-69.74,-68.50,956
-70.13,-68.00,956
-70.46,-67.50,956
-70.80,-67.00,956
-71.15,-66.50,956
-71.50,-66.02,956
-72.00,-65.57,956
-72.50,-65.60,956
-72.89,-66.00,956
-73.29,-67.00,956
-73.52,-68.00,956
-73.68,-69.50,956
-73.74,-71.00,956
-73.74,-72.50,956
-73.70,-74.00,956
-73.64,-75.50,956
-73.54,-77.00,956
-73.42,-78.50,956
-73.26,-80.00,956
-73.06,-81.50,956
-72.86,-82.50,956
-72.59,-83.50,956
-72.09,-84.50,956
-71.50,-84.75,956
-71.02,-84.50,956
-70.50,-84.11,956
-70.00,-83.64,956
-69.50,-83.21,956
-69.00,-82.72,956
-68.50,-82.09,956
-68.12,-81.50,956
-67.62,-80.50,956
-67.25,-79.50,956
-67.00,-78.61,956
-66.97,-78.50,956

-75.50,165.66,960
-75.11,166.50,960
-74.69,167.50,960
-74.24,168.50,960
-73.68,169.50,960
-73.35,170.00,960
-73.01,170.50,960
-72.64,171.00,960
-72.13,172.00,960
-71.82,173.00,960
-71.61,174.00,960
-71.46,175.00,960
-71.31,176.00,960
-71.18,177.00,960
-71.04,178.00,960
-70.87,179.00,960
-70.67,180.00,960
-70.39,-179.00,960
-70.00,-178.00,960
-69.50,-177.07,960
-69.21,-176.50,960
-68.82,-175.50,960
-68.55,-174.50,960
-68.39,-173.50,960
-68.33,-172.50,960
-68.37,-171.50,960
-68.50,-170.59,960
-68.74,-169.50,960
-68.97,-168.50,960
-69.13,-167.50,960
-69.21,-166.50,960
-69.23,-165.50,960
-69.18,-164.50,960
-69.09,-163.50,960
-68.95,-162.50,960
-68.79,-161.50,960
-68.66,-160.50,960
-68.61,-159.50,960
-68.72,-158.50,960
-69.00,-157.64,960
-69.39,-157.00,960
-70.00,-156.52,960
-70.36,-156.50,960
-71.00,-156.65,960
-71.50,-156.95,960
-72.00,-157.31,960
-72.50,-157.69,960
-72.87,-158.00,960
-73.46,-158.50,960
-73.98,-159.00,960
-74.46,-159.50,960
-74.92,-160.00,960
-75.37,-160.50,960
-75.50,-160.64,960

-60.41,-10.00,960
-60.22,-9.00,960
-60.11,-8.00,960
-60.10,-7.00,960
-60.20,-6.00,960
-60.44,-5.00,960
-60.91,-4.00,960
-61.30,-3.50,960
-61.90,-3.00,960
-62.50,-2.71,960
-63.00,-2.61,960
-63.50,-2.62,960
-64.00,-2.73,960
-64.50,-2.95,960
-65.00,-3.25,960
-65.36,-3.50,960
-65.94,-4.00,960
-66.44,-4.50,960
-66.87,-5.00,960
-67.23,-5.50,960
-67.56,-6.00,960
-67.83,-6.50,960
-68.29,-7.50,960
-68.66,-8.50,960
-68.95,-9.50,960
-69.16,-10.50,960
-69.28,-11.50,960
-69.31,-12.50,960
-69.24,-13.50,960
-69.02,-14.50,960
-68.57,-15.50,960
-68.16,-16.00,960
-67.50,-16.43,960
-67.00,-16.56,960
-66.50,-16.58,960
-66.00,-16.54,960
-65.50,-16.47,960
-65.00,-16.36,960
-64.50,-16.20,960
-64.06,-16.00,960
-63.50,-15.65,960
-63.00,-15.22,960
-62.50,-14.67,960
-62.02,-14.00,960
-61.72,-13.50,960
-61.45,-13.00,960
-61.01,-12.00,960
-60.67,-11.00,960
-60.50,-10.39,960
-60.41,-10.00,960

-64.77,-78.00,960
-64.63,-77.00,960
-64.78,-76.00,960
-65.00,-75.32,960
-65.21,-74.50,960
-65.50,-73.69,960
-65.71,-73.00,960
-66.00,-72.25,960
-66.24,-71.50,960
-66.50,-70.79,960
-66.79,-70.00,960
-67.21,-69.00,960
-67.50,-68.37,960
-67.97,-67.50,960
-68.30,-67.00,960
-68.65,-66.50,960
-69.00,-66.03,960
-69.28,-65.50,960
-69.71,-64.50,960
-70.00,-63.51,960
-70.09,-62.50,960
-70.02,-61.50,960
-69.80,-60.50,960
-69.80,-59.50,960
-70.00,-58.56,960
-70.37,-57.50,960
-70.78,-56.50,960
-71.14,-55.50,960
-71.45,-54.50,960
-71.72,-53.50,960
-71.93,-52.50,960
-72.17,-51.50,960
-72.45,-50.50,960
-73.00,-49.50,960
-73.50,-49.75,960
-73.83,-51.00,960
-73.88,-52.50,960
-73.67,-54.00,960
-73.45,-55.00,960
-73.16,-56.00,960
-72.94,-57.00,960
-72.82,-58.50,960
-73.00,-59.62,960
-73.23,-60.50,960
-73.50,-61.27,960
-73.88,-62.50,960
-74.12,-63.50,960
-74.35,-65.00,960
-74.46,-66.50,960
-74.49,-68.00,960
-74.47,-69.50,960
-74.42,-71.00,960
-74.35,-72.50,960
-74.27,-74.00,960
-74.18,-75.50,960
-74.09,-77.00,960
-74.00,-78.31,960
-73.92,-79.50,960
-73.80,-81.00,960
-73.66,-82.50,960
-73.50,-83.91,960
-73.33,-85.00,960
-73.13,-86.00,960
-72.85,-87.00,960
-72.50,-87.87,960
-72.02,-88.50,960
-71.50,-88.64,960
-71.00,-88.39,960
-70.61,-88.00,960
-70.21,-87.50,960
-69.84,-87.00,960
-69.50,-86.56,960
-69.08,-86.00,960
-68.72,-85.50,960
-68.38,-85.00,960
-68.05,-84.50,960
-67.76,-84.00,960
-67.23,-83.00,960
-66.73,-82.00,960
-66.25,-81.00,960
-66.00,-80.41,960
-65.51,-79.50,960
-65.21,-79.00,960
-64.77,-78.00,960

-69.47,163.00,960
-69.47,163.00,960

-75.50,162.94,964
-75.00,163.92,964
-74.60,165.00,964
-74.21,166.00,964
-73.70,167.00,964
-73.34,167.50,964
-73.00,167.88,964
-72.50,167.98,964
-72.00,167.63,964
-71.62,166.50,964
-71.43,165.50,964
-71.27,164.50,964
-71.11,163.50,964
-70.90,162.50,964
-70.66,161.50,964
-70.36,160.50,964
-70.01,159.50,964
-69.73,159.00,964
-69.42,158.50,964
-69.00,158.10,964
-68.50,158.50,964
-68.22,159.50,964
-68.07,160.50,964
-68.01,161.50,964
-68.00,162.50,964
-68.04,163.50,964
-68.13,164.50,964
-68.27,165.50,964
-68.47,166.50,964
-68.77,167.50,964
-69.17,168.50,964
-69.50,169.19,964
-69.92,170.00,964
-70.31,171.00,964
-70.47,172.00,964
-70.52,173.00,964
-70.49,174.00,964
-70.41,175.00,964
-70.29,176.00,964
-70.11,177.00,964
-69.85,178.00,964
-69.50,178.94,964
-69.00,179.97,964
-68.53,-179.00,964
-68.14,-178.00,964
-67.81,-177.00,964
-67.52,-176.00,964
-67.24,-175.00,964
-67.00,-174.11,964
-66.64,-173.00,964
-66.27,-172.00,964
-66.00,-171.19,964
-65.81,-170.50,964
-65.88,-169.50,964
-66.27,-168.50,964
-66.72,-167.50,964
-67.00,-166.70,964
-67.23,-165.50,964
-67.28,-164.50,964
-67.23,-163.50,964
-67.11,-162.50,964
-66.97,-161.50,964
-66.84,-160.50,964
-66.73,-159.50,964
-66.68,-158.50,964
-66.77,-157.50,964
-67.00,-156.68,964
-67.34,-156.00,964
-67.68,-155.50,964
-68.00,-155.09,964
-68.48,-154.50,964
-68.99,-154.00,964
-69.50,-153.70,964
-70.00,-153.60,964
-70.50,-153.76,964
-70.90,-154.00,964
-71.50,-154.45,964
-72.00,-154.86,964
-72.50,-155.22,964
-72.93,-155.50,964
-73.50,-155.80,964
-73.93,-156.00,964
-74.50,-156.27,964
-74.93,-156.50,964
-75.50,-156.87,964

-75.50,-69.57,964
-75.27,-71.00,964
-75.04,-72.50,964
-74.89,-74.00,964
-74.77,-75.50,964
-74.66,-77.00,964
-74.55,-78.50,964
-74.46,-80.00,964
-74.37,-81.50,964
-74.28,-83.00,964
-74.16,-84.50,964
-74.00,-85.98,964
-73.77,-87.50,964
-73.57,-88.50,964
-73.31,-89.50,964
-73.00,-90.46,964
-72.50,-91.43,964
-72.02,-92.00,964
-71.50,-92.25,964
-71.00,-92.18,964
-70.50,-91.81,964
-70.00,-91.21,964
-69.50,-90.50,964
-69.18,-90.00,964
-68.86,-89.50,964
-68.54,-89.00,964
-68.22,-88.50,964
-67.91,-88.00,964
-67.61,-87.50,964
-67.31,-87.00,964
-67.02,-86.50,964
-66.68,-86.00,964
-66.31,-85.50,964
-66.00,-85.11,964
-65.50,-84.77,964
-65.00,-84.59,964
-64.60,-84.50,964
-64.00,-84.33,964
-63.53,-84.00,964
-63.03,-83.50,964
-62.68,-83.00,964
-62.37,-82.50,964
-62.12,-82.00,964
-61.71,-81.00,964
-61.50,-80.03,964
-61.46,-79.00,964
-61.54,-78.00,964
-61.69,-77.00,964
-61.89,-76.00,964
-62.10,-75.00,964
-62.31,-74.00,964
-62.50,-73.05,964
-62.71,-72.00,964
-62.88,-71.00,964
-63.00,-70.21,964
-63.16,-69.50,964
-63.40,-68.50,964
-63.72,-67.50,964
-64.00,-66.69,964
-64.23,-66.00,964
-64.50,-65.12,964
-64.81,-64.00,964
-65.00,-63.33,964
-65.26,-62.50,964
-65.50,-61.78,964
-65.80,-61.00,964
-66.26,-60.00,964
-66.80,-59.00,964
-67.10,-58.50,964
-67.40,-58.00,964
-67.71,-57.50,964
-68.00,-57.00,964
-68.28,-56.50,964
-68.80,-55.50,964
-69.25,-54.50,964
-69.66,-53.50,964
-70.00,-52.53,964
-70.33,-51.50,964
-70.61,-50.50,964
-70.88,-49.50,964
-71.15,-48.50,964
-71.46,-47.50,964
-71.86,-46.50,964
-72.50,-45.51,964
-73.00,-45.13,964
-73.50,-45.07,964
-74.00,-45.30,964
-74.50,-45.97,964
-74.96,-47.00,964
-75.29,-48.00,964
-75.50,-48.76,964

-59.50,-9.00,964
-59.36,-8.00,964
-59.29,-7.00,964
-59.31,-6.00,964
-59.43,-5.00,964
-59.69,-4.00,964
-60.00,-3.27,964
-60.50,-2.50,964
-60.99,-2.00,964
-61.50,-1.63,964
-62.00,-1.37,964
-62.50,-1.19,964
-63.00,-1.10,964
-63.50,-1.08,964
-64.00,-1.14,964
-64.50,-1.27,964
-65.00,-1.46,964
-65.50,-1.69,964
-66.00,-1.99,964
-66.50,-2.35,964
-67.00,-2.83,964
-67.50,-3.48,964
-67.81,-4.00,964
-68.30,-5.00,964
-68.72,-6.00,964
-69.00,-6.75,964
-69.23,-7.50,964
-69.50,-8.40,964
-69.77,-9.50,964
-69.98,-10.50,964
-70.11,-11.50,964
-70.18,-12.50,964
-70.17,-13.50,964
-70.05,-14.50,964
-69.81,-15.50,964
-69.50,-16.28,964
-69.08,-17.00,964
-68.61,-17.50,964
-68.00,-17.89,964
-67.53,-18.00,964
-67.00,-18.01,964
-66.50,-17.94,964
-66.00,-17.82,964
-65.50,-17.69,964
-65.00,-17.53,964
-64.50,-17.33,964
-64.00,-17.09,964
-63.50,-16.77,964
-63.17,-16.50,964
-62.65,-16.00,964
-62.22,-15.50,964
-61.84,-15.00,964
-61.51,-14.50,964
-61.22,-14.00,964
-60.96,-13.50,964
-60.72,-13.00,964
-60.31,-12.00,964
-60.00,-11.07,964
-59.71,-10.00,964
-59.50,-9.00,964
-59.50,-9.00,964

-63.91,115.00,964
-63.83,116.00,964
-63.88,117.00,964
-64.10,118.00,964
-64.50,118.88,964
-65.00,119.08,964
-65.32,118.50,964
-65.57,117.50,964
-65.62,116.50,964
-65.55,115.50,964
-65.32,114.50,964
-65.00,113.65,964
-64.50,113.61,964
-64.01,114.50,964
-63.91,115.00,964

-75.50,160.86,968
-75.08,161.50,968
-74.62,162.50,968
-74.20,163.50,968
-73.68,164.50,968
-73.22,165.00,968
-72.78,165.00,968
-72.37,164.50,968
-72.00,163.68,968
-71.66,162.50,968
-71.37,161.50,968
-71.08,160.50,968
-70.75,159.50,968
-70.50,158.77,968
-70.19,158.00,968
-69.74,157.00,968
-69.13,156.00,968
-68.50,155.60,968
-68.04,156.00,968
-67.68,157.00,968
-67.45,158.00,968
-67.31,159.00,968
-67.21,160.00,968
-67.15,161.00,968
-67.10,162.00,968
-67.09,163.00,968
-67.09,164.00,968
-67.13,165.00,968
-67.20,166.00,968
-67.32,167.00,968
-67.50,168.00,968
-67.72,169.00,968
-68.00,169.99,968
-68.31,171.00,968
-68.59,172.00,968
-68.80,173.00,968
-68.88,174.00,968
-68.84,175.00,968
-68.68,176.00,968
-68.41,177.00,968
-68.09,178.00,968
-67.78,179.00,968
-67.50,179.97,968
-67.21,-179.00,968
-67.00,-178.25,968
-66.77,-177.50,968
-66.50,-176.67,968
-66.24,-176.00,968
-65.74,-175.00,968
-65.41,-174.50,968
-65.05,-174.00,968
-64.69,-173.50,968
-64.37,-173.00,968
-64.11,-172.50,968
-63.77,-171.50,968
-63.61,-170.50,968
-63.62,-169.50,968
-63.84,-168.50,968
-64.30,-167.50,968
-64.59,-167.00,968
-64.90,-166.50,968
-65.18,-166.00,968
-65.50,-165.22,968
-65.70,-164.50,968
-65.84,-163.50,968
-65.86,-162.50,968
-65.80,-161.50,968
-65.70,-160.50,968
-65.56,-159.50,968
-65.44,-158.50,968
-65.36,-157.50,968
-65.37,-156.50,968
-65.50,-155.73,968
-65.78,-155.00,968
-66.08,-154.50,968
-66.50,-154.01,968
-67.00,-153.51,968
-67.48,-153.00,968
-67.93,-152.50,968
-68.37,-152.00,968
-68.89,-151.50,968
-69.50,-151.18,968
-70.00,-151.15,968
-70.50,-151.35,968
-71.00,-151.68,968
-71.42,-152.00,968
-72.00,-152.46,968
-72.50,-152.75,968
-73.00,-152.97,968
-73.50,-153.07,968
-74.00,-153.11,968
-74.50,-153.14,968
-75.00,-153.20,968
-75.50,-153.35,968

-75.50,-76.30,968
-75.32,-78.00,968
-75.19,-79.50,968
-75.08,-81.00,968
-75.00,-82.25,968
-74.91,-84.00,968
-74.80,-85.50,968
-74.66,-87.00,968
-74.50,-88.25,968
-74.30,-89.50,968
-74.11,-90.50,968
-73.87,-91.50,968
-73.58,-92.50,968
-73.20,-93.50,968
-72.69,-94.50,968
-72.33,-95.00,968
-72.00,-95.37,968
-71.50,-95.62,968
-71.00,-95.59,968
-70.50,-95.22,968
-70.00,-94.61,968
-69.62,-94.00,968
-69.31,-93.50,968
-69.00,-93.00,968
-68.69,-92.50,968
-68.37,-92.00,968
-68.04,-91.50,968
-67.68,-91.00,968
-67.32,-90.50,968
-67.00,-90.07,968
-66.52,-89.50,968
-66.04,-89.00,968
-65.50,-88.59,968
-65.00,-88.31,968
-64.50,-88.09,968
-64.00,-87.88,968
-63.50,-87.58,968
-63.00,-87.24,968
-62.50,-86.83,968
-62.11,-86.50,968
-61.50,-86.05,968
-61.00,-85.76,968
-60.50,-85.63,968
-60.00,-85.50,968
-59.50,-85.23,968
-59.00,-84.67,968
-58.73,-84.00,968
-58.50,-83.11,968
-58.40,-82.00,968
-58.42,-81.00,968
-58.57,-80.00,968
-58.84,-79.00,968
-59.18,-78.00,968
-59.50,-77.18,968
-59.77,-76.50,968
-60.00,-75.88,968
-60.29,-75.00,968
-60.50,-74.22,968
-60.65,-73.50,968
-60.77,-72.50,968
-60.81,-71.50,968
-60.76,-70.50,968
-60.67,-69.50,968
-60.62,-68.50,968
-60.74,-67.50,968
-61.00,-66.74,968
-61.37,-66.00,968
-61.71,-65.50,968
-62.00,-65.12,968
-62.49,-64.50,968
-62.87,-64.00,968
-63.22,-63.50,968
-63.50,-63.07,968
-63.82,-62.50,968
-64.07,-62.00,968
-64.50,-61.09,968
-64.77,-60.50,968
-65.24,-59.50,968
-65.50,-58.97,968
-66.00,-58.02,968
