[Latitude],[Longitude],[Value]
-51.90,81.50,952
-51.76,82.00,952
-51.64,83.00,952
-51.75,84.00,952
-51.90,84.50,952
-52.42,85.00,952
-53.00,84.84,952
-53.50,84.00,952
-53.75,83.00,952
-53.82,82.00,952
-53.68,81.00,952
-53.47,80.50,952
-53.00,80.24,952
-52.57,80.50,952
-52.16,81.00,952
-51.90,81.50,952

-62.50,40.00,952
-62.43,41.00,952
-62.48,42.00,952
-62.74,43.00,952
-63.00,43.49,952
-63.50,43.43,952
-63.81,43.00,952
-64.06,42.50,952
-64.29,41.50,952
-64.41,40.50,952
-64.38,39.50,952
-64.19,38.50,952
-63.50,37.68,952
-63.14,38.00,952
-62.87,38.50,952
-62.59,39.50,952
-62.50,40.00,952

-63.84,-125.50,952
-63.65,-124.50,952
-63.61,-123.50,952
-63.75,-122.50,952
-64.00,-121.66,952
-64.50,-121.03,952
-65.00,-120.83,952
-65.47,-121.00,952
-65.90,-121.50,952
-66.30,-122.50,952
-66.46,-123.50,952
-66.50,-124.50,952
-66.43,-125.50,952
-66.20,-126.50,952
-65.89,-127.00,952
-65.50,-127.24,952
-65.00,-127.18,952
-64.50,-126.77,952
-64.00,-126.00,952
-63.84,-125.50,952

-68.98,-179.00,952
-68.93,-178.00,952
-68.89,-177.00,952
-68.86,-176.00,952
-68.85,-175.00,952
-68.86,-174.00,952
-68.95,-173.00,952
-69.50,-172.80,952
-69.78,-173.50,952
-70.09,-174.50,952
-70.25,-175.50,952
-70.36,-176.50,952
-70.43,-177.50,952
-70.43,-178.50,952
-70.34,-179.50,952
-70.17,179.50,952
-69.50,178.69,952
-69.24,179.50,952
-69.03,-179.50,952
-68.98,-179.00,952

-51.34,81.00,956
-51.22,81.50,956
-51.07,82.50,956
-51.06,83.50,956
-51.21,84.50,956
-51.34,85.00,956
-51.54,85.50,956
-51.91,86.00,956
-52.50,86.20,956
-52.95,86.00,956
-53.39,85.50,956
-53.69,85.00,956
-53.92,84.50,956
-54.09,84.00,956
-54.32,83.00,956
-54.45,82.00,956
-54.49,81.00,956
-54.49,80.00,956
-54.49,79.00,956
-54.62,78.00,956
-54.79,77.50,956
-55.05,77.00,956
-55.23,76.50,956
-55.50,75.57,956
-55.50,74.90,956
-55.00,74.02,956
-54.50,74.15,956
-54.21,74.50,956
-53.95,75.00,956
-53.75,76.00,956
-53.59,77.00,956
-53.43,77.50,956
-53.19,78.00,956
-52.81,78.50,956
-52.50,78.86,956
-52.04,79.50,956
-51.76,80.00,956
-51.51,80.50,956
-51.34,81.00,956

-61.95,38.50,956
-61.78,39.50,956
-61.68,40.50,956
-61.63,41.50,956
-61.66,42.50,956
-61.75,43.50,956
-61.95,44.50,956
-62.49,45.50,956
-63.00,45.65,956
-63.50,45.34,956
-64.00,44.71,956
-64.31,44.00,956
-64.64,43.00,956
-64.86,42.00,956
-65.00,41.11,956
-65.07,40.00,956
-65.06,39.00,956
-64.95,38.00,956
-64.72,37.00,956
-64.50,36.32,956
-64.01,35.50,956
-63.50,35.29,956
-63.17,35.50,956
-62.79,36.00,956
-62.54,36.50,956
-62.21,37.50,956
-62.00,38.29,956
-61.95,38.50,956

-62.96,-126.00,956
-62.79,-125.00,956
-62.71,-124.00,956
-62.72,-123.00,956
-62.81,-122.00,956
-62.99,-121.00,956
-63.29,-120.00,956
-63.79,-119.00,956
-64.17,-118.50,956
-64.50,-118.16,956
-65.00,-117.76,956
-65.37,-117.50,956
-65.98,-117.00,956
-66.45,-116.50,956
-66.95,-116.00,956
-67.50,-115.62,956
-67.95,-115.50,956
-68.50,-115.60,956
-69.00,-115.88,956
-69.50,-116.36,956
-69.99,-117.00,956
-70.50,-117.93,956
-70.88,-119.00,956
-71.11,-120.00,956
-71.21,-121.00,956
-71.15,-122.50,956
-70.97,-123.50,956
-70.67,-124.50,956
-70.33,-125.50,956
-70.03,-126.50,956
-69.79,-127.50,956
-69.63,-128.50,956
-69.53,-129.50,956
-69.43,-130.50,956
-69.32,-131.50,956
-69.19,-132.50,956
-69.03,-133.50,956
-68.71,-134.50,956
-68.00,-135.41,956
-67.51,-135.00,956
-67.00,-134.05,956
-66.62,-133.00,956
-66.24,-132.00,956
-65.78,-131.00,956
-65.50,-130.55,956
-65.12,-130.00,956
-64.73,-129.50,956
-64.35,-129.00,956
-64.00,-128.51,956
-63.72,-128.00,956
-63.46,-127.50,956
-63.10,-126.50,956
-62.96,-126.00,956

-67.46,-171.50,956
-67.41,-170.50,956
-67.44,-169.50,956
-67.64,-168.50,956
-68.00,-167.84,956
-68.50,-167.79,956
-69.00,-168.13,956
-69.50,-168.80,956
-69.85,-169.50,956
-70.22,-170.50,956
-70.50,-171.43,956
-70.72,-172.50,956
-70.89,-173.50,956
-71.03,-174.50,956
-71.13,-175.50,956
-71.21,-177.00,956
-71.23,-178.50,956
-71.16,180.00,956
-71.07,179.00,956
-70.91,178.00,956
-70.67,177.00,956
-70.30,176.00,956
-70.00,175.45,956
-69.50,175.23,956
-69.14,175.50,956
-68.85,176.00,956
-68.56,177.00,956
-68.41,178.00,956
-68.31,179.00,956
-68.25,180.00,956
-68.19,-179.00,956
-68.13,-178.00,956
-68.06,-177.00,956
-67.98,-176.00,956
-67.88,-175.00,956
-67.76,-174.00,956
-67.63,-173.00,956
-67.51,-172.00,956
-67.46,-171.50,956

-50.96,80.00,960
-50.82,80.50,960
-50.71,81.00,960
-50.57,82.00,960
-50.52,83.00,960
-50.58,84.00,960
-50.74,85.00,960
-50.87,85.50,960
